z_center	theta_center	count	angle_type
-65.358423	120.564461	3	theta2
-65.358423	124.161391	3	theta2
-65.358423	127.758321	8	theta2
-65.358423	131.355251	6	theta2
-65.358423	134.952181	4	theta2
-65.358423	138.549111	2	theta2
-65.358423	142.146041	1	theta2
-65.358423	145.742971	0	theta2
-65.358423	149.339901	0	theta2
-65.358423	152.936831	2	theta2
-65.358423	156.533761	1	theta2
-65.358423	160.130691	1	theta2
-65.358423	163.727621	0	theta2
-65.358423	167.324551	1	theta2
-65.358423	170.921481	1	theta2
-65.358423	174.518411	0	theta2
-65.358423	178.115341	0	theta2
-62.499462	1.865770	0	theta2
-62.499462	5.462700	3	theta2
-62.499462	9.059630	2	theta2
-62.499462	12.656560	5	theta2
-62.499462	16.253490	6	theta2
-62.499462	19.850420	8	theta2
-62.499462	23.447350	16	theta2
-62.499462	27.044280	16	theta2
-62.499462	30.641210	12	theta2
-62.499462	34.238140	19	theta2
-62.499462	37.835070	19	theta2
-62.499462	41.432000	16	theta2
-62.499462	45.028930	20	theta2
-62.499462	48.625860	19	theta2
-62.499462	52.222790	24	theta2
-62.499462	55.819720	18	theta2
-62.499462	59.416650	21	theta2
-62.499462	63.013580	21	theta2
-62.499462	66.610511	22	theta2
-62.499462	70.207441	37	theta2
-62.499462	73.804371	28	theta2
-62.499462	77.401301	26	theta2
-62.499462	80.998231	29	theta2
-62.499462	84.595161	45	theta2
-62.499462	88.192091	23	theta2
-62.499462	91.789021	34	theta2
-62.499462	95.385951	28	theta2
-62.499462	98.982881	28	theta2
-62.499462	102.579811	35	theta2
-62.499462	106.176741	27	theta2
-62.499462	109.773671	25	theta2
-62.499462	113.370601	24	theta2
-62.499462	116.967531	20	theta2
-62.499462	120.564461	24	theta2
-62.499462	124.161391	19	theta2
-62.499462	127.758321	17	theta2
-62.499462	131.355251	21	theta2
-62.499462	134.952181	15	theta2
-62.499462	138.549111	10	theta2
-62.499462	142.146041	13	theta2
-62.499462	145.742971	8	theta2
-62.499462	149.339901	3	theta2
-62.499462	152.936831	16	theta2
-62.499462	156.533761	9	theta2
-62.499462	160.130691	7	theta2
-62.499462	163.727621	3	theta2
-62.499462	167.324551	6	theta2
-62.499462	170.921481	1	theta2
-62.499462	174.518411	1	theta2
-62.499462	178.115341	1	theta2
-59.640500	1.865770	1	theta2
-59.640500	5.462700	4	theta2
-59.640500	9.059630	5	theta2
-59.640500	12.656560	9	theta2
-59.640500	16.253490	8	theta2
-59.640500	19.850420	13	theta2
-59.640500	23.447350	18	theta2
-59.640500	27.044280	15	theta2
-59.640500	30.641210	16	theta2
-59.640500	34.238140	17	theta2
-59.640500	37.835070	26	theta2
-59.640500	41.432000	26	theta2
-59.640500	45.028930	24	theta2
-59.640500	48.625860	36	theta2
-59.640500	52.222790	26	theta2
-59.640500	55.819720	31	theta2
-59.640500	59.416650	20	theta2
-59.640500	63.013580	29	theta2
-59.640500	66.610511	31	theta2
-59.640500	70.207441	32	theta2
-59.640500	73.804371	30	theta2
-59.640500	77.401301	33	theta2
-59.640500	80.998231	48	theta2
-59.640500	84.595161	26	theta2
-59.640500	88.192091	37	theta2
-59.640500	91.789021	40	theta2
-59.640500	95.385951	25	theta2
-59.640500	98.982881	31	theta2
-59.640500	102.579811	35	theta2
-59.640500	106.176741	33	theta2
-59.640500	109.773671	36	theta2
-59.640500	113.370601	38	theta2
-59.640500	116.967531	31	theta2
-59.640500	120.564461	29	theta2
-59.640500	124.161391	30	theta2
-59.640500	127.758321	23	theta2
-59.640500	131.355251	29	theta2
-59.640500	134.952181	15	theta2
-59.640500	138.549111	22	theta2
-59.640500	142.146041	23	theta2
-59.640500	145.742971	19	theta2
-59.640500	149.339901	12	theta2
-59.640500	152.936831	14	theta2
-59.640500	156.533761	13	theta2
-59.640500	160.130691	8	theta2
-59.640500	163.727621	7	theta2
-59.640500	167.324551	6	theta2
-59.640500	170.921481	7	theta2
-59.640500	174.518411	2	theta2
-59.640500	178.115341	0	theta2
-56.781538	1.865770	1	theta2
-56.781538	5.462700	1	theta2
-56.781538	9.059630	2	theta2
-56.781538	12.656560	11	theta2
-56.781538	16.253490	11	theta2
-56.781538	19.850420	8	theta2
-56.781538	23.447350	13	theta2
-56.781538	27.044280	17	theta2
-56.781538	30.641210	16	theta2
-56.781538	34.238140	20	theta2
-56.781538	37.835070	14	theta2
-56.781538	41.432000	21	theta2
-56.781538	45.028930	23	theta2
-56.781538	48.625860	26	theta2
-56.781538	52.222790	23	theta2
-56.781538	55.819720	26	theta2
-56.781538	59.416650	28	theta2
-56.781538	63.013580	28	theta2
-56.781538	66.610511	33	theta2
-56.781538	70.207441	27	theta2
-56.781538	73.804371	23	theta2
-56.781538	77.401301	38	theta2
-56.781538	80.998231	26	theta2
-56.781538	84.595161	29	theta2
-56.781538	88.192091	49	theta2
-56.781538	91.789021	23	theta2
-56.781538	95.385951	35	theta2
-56.781538	98.982881	32	theta2
-56.781538	102.579811	26	theta2
-56.781538	106.176741	35	theta2
-56.781538	109.773671	26	theta2
-56.781538	113.370601	30	theta2
-56.781538	116.967531	32	theta2
-56.781538	120.564461	21	theta2
-56.781538	124.161391	17	theta2
-56.781538	127.758321	22	theta2
-56.781538	131.355251	22	theta2
-56.781538	134.952181	25	theta2
-56.781538	138.549111	21	theta2
-56.781538	142.146041	10	theta2
-56.781538	145.742971	14	theta2
-56.781538	149.339901	21	theta2
-56.781538	152.936831	10	theta2
-56.781538	156.533761	18	theta2
-56.781538	160.130691	10	theta2
-56.781538	163.727621	3	theta2
-56.781538	167.324551	6	theta2
-56.781538	170.921481	6	theta2
-56.781538	174.518411	5	theta2
-56.781538	178.115341	1	theta2
-53.922576	1.865770	3	theta2
-53.922576	5.462700	4	theta2
-53.922576	9.059630	5	theta2
-53.922576	12.656560	7	theta2
-53.922576	16.253490	2	theta2
-53.922576	19.850420	6	theta2
-53.922576	23.447350	13	theta2
-53.922576	27.044280	9	theta2
-53.922576	30.641210	12	theta2
-53.922576	34.238140	11	theta2
-53.922576	37.835070	25	theta2
-53.922576	41.432000	24	theta2
-53.922576	45.028930	18	theta2
-53.922576	48.625860	21	theta2
-53.922576	52.222790	27	theta2
-53.922576	55.819720	14	theta2
-53.922576	59.416650	26	theta2
-53.922576	63.013580	23	theta2
-53.922576	66.610511	41	theta2
-53.922576	70.207441	26	theta2
-53.922576	73.804371	22	theta2
-53.922576	77.401301	26	theta2
-53.922576	80.998231	25	theta2
-53.922576	84.595161	29	theta2
-53.922576	88.192091	34	theta2
-53.922576	91.789021	27	theta2
-53.922576	95.385951	27	theta2
-53.922576	98.982881	35	theta2
-53.922576	102.579811	27	theta2
-53.922576	106.176741	31	theta2
-53.922576	109.773671	30	theta2
-53.922576	113.370601	27	theta2
-53.922576	116.967531	27	theta2
-53.922576	120.564461	19	theta2
-53.922576	124.161391	25	theta2
-53.922576	127.758321	28	theta2
-53.922576	131.355251	25	theta2
-53.922576	134.952181	22	theta2
-53.922576	138.549111	16	theta2
-53.922576	142.146041	22	theta2
-53.922576	145.742971	14	theta2
-53.922576	149.339901	17	theta2
-53.922576	152.936831	16	theta2
-53.922576	156.533761	10	theta2
-53.922576	160.130691	7	theta2
-53.922576	163.727621	10	theta2
-53.922576	167.324551	9	theta2
-53.922576	170.921481	4	theta2
-53.922576	174.518411	3	theta2
-53.922576	178.115341	0	theta2
-51.063615	1.865770	0	theta2
-51.063615	5.462700	1	theta2
-51.063615	9.059630	6	theta2
-51.063615	12.656560	6	theta2
-51.063615	16.253490	14	theta2
-51.063615	19.850420	16	theta2
-51.063615	23.447350	15	theta2
-51.063615	27.044280	8	theta2
-51.063615	30.641210	12	theta2
-51.063615	34.238140	21	theta2
-51.063615	37.835070	15	theta2
-51.063615	41.432000	22	theta2
-51.063615	45.028930	15	theta2
-51.063615	48.625860	24	theta2
-51.063615	52.222790	23	theta2
-51.063615	55.819720	20	theta2
-51.063615	59.416650	26	theta2
-51.063615	63.013580	27	theta2
-51.063615	66.610511	31	theta2
-51.063615	70.207441	22	theta2
-51.063615	73.804371	30	theta2
-51.063615	77.401301	31	theta2
-51.063615	80.998231	33	theta2
-51.063615	84.595161	28	theta2
-51.063615	88.192091	21	theta2
-51.063615	91.789021	31	theta2
-51.063615	95.385951	28	theta2
-51.063615	98.982881	38	theta2
-51.063615	102.579811	28	theta2
-51.063615	106.176741	41	theta2
-51.063615	109.773671	29	theta2
-51.063615	113.370601	32	theta2
-51.063615	116.967531	23	theta2
-51.063615	120.564461	26	theta2
-51.063615	124.161391	25	theta2
-51.063615	127.758321	24	theta2
-51.063615	131.355251	23	theta2
-51.063615	134.952181	23	theta2
-51.063615	138.549111	24	theta2
-51.063615	142.146041	14	theta2
-51.063615	145.742971	21	theta2
-51.063615	149.339901	20	theta2
-51.063615	152.936831	19	theta2
-51.063615	156.533761	11	theta2
-51.063615	160.130691	10	theta2
-51.063615	163.727621	10	theta2
-51.063615	167.324551	14	theta2
-51.063615	170.921481	6	theta2
-51.063615	174.518411	2	theta2
-51.063615	178.115341	3	theta2
-48.204653	1.865770	0	theta2
-48.204653	5.462700	6	theta2
-48.204653	9.059630	7	theta2
-48.204653	12.656560	3	theta2
-48.204653	16.253490	12	theta2
-48.204653	19.850420	6	theta2
-48.204653	23.447350	15	theta2
-48.204653	27.044280	18	theta2
-48.204653	30.641210	14	theta2
-48.204653	34.238140	13	theta2
-48.204653	37.835070	21	theta2
-48.204653	41.432000	26	theta2
-48.204653	45.028930	25	theta2
-48.204653	48.625860	25	theta2
-48.204653	52.222790	28	theta2
-48.204653	55.819720	23	theta2
-48.204653	59.416650	29	theta2
-48.204653	63.013580	30	theta2
-48.204653	66.610511	25	theta2
-48.204653	70.207441	24	theta2
-48.204653	73.804371	30	theta2
-48.204653	77.401301	35	theta2
-48.204653	80.998231	34	theta2
-48.204653	84.595161	21	theta2
-48.204653	88.192091	29	theta2
-48.204653	91.789021	23	theta2
-48.204653	95.385951	32	theta2
-48.204653	98.982881	29	theta2
-48.204653	102.579811	47	theta2
-48.204653	106.176741	27	theta2
-48.204653	109.773671	27	theta2
-48.204653	113.370601	31	theta2
-48.204653	116.967531	24	theta2
-48.204653	120.564461	34	theta2
-48.204653	124.161391	27	theta2
-48.204653	127.758321	21	theta2
-48.204653	131.355251	42	theta2
-48.204653	134.952181	19	theta2
-48.204653	138.549111	32	theta2
-48.204653	142.146041	18	theta2
-48.204653	145.742971	12	theta2
-48.204653	149.339901	18	theta2
-48.204653	152.936831	18	theta2
-48.204653	156.533761	17	theta2
-48.204653	160.130691	9	theta2
-48.204653	163.727621	11	theta2
-48.204653	167.324551	5	theta2
-48.204653	170.921481	5	theta2
-48.204653	174.518411	2	theta2
-48.204653	178.115341	0	theta2
-45.345691	1.865770	0	theta2
-45.345691	5.462700	3	theta2
-45.345691	9.059630	1	theta2
-45.345691	12.656560	7	theta2
-45.345691	16.253490	8	theta2
-45.345691	19.850420	9	theta2
-45.345691	23.447350	10	theta2
-45.345691	27.044280	12	theta2
-45.345691	30.641210	12	theta2
-45.345691	34.238140	17	theta2
-45.345691	37.835070	18	theta2
-45.345691	41.432000	25	theta2
-45.345691	45.028930	18	theta2
-45.345691	48.625860	27	theta2
-45.345691	52.222790	27	theta2
-45.345691	55.819720	19	theta2
-45.345691	59.416650	33	theta2
-45.345691	63.013580	32	theta2
-45.345691	66.610511	32	theta2
-45.345691	70.207441	19	theta2
-45.345691	73.804371	22	theta2
-45.345691	77.401301	30	theta2
-45.345691	80.998231	28	theta2
-45.345691	84.595161	38	theta2
-45.345691	88.192091	24	theta2
-45.345691	91.789021	27	theta2
-45.345691	95.385951	36	theta2
-45.345691	98.982881	25	theta2
-45.345691	102.579811	31	theta2
-45.345691	106.176741	34	theta2
-45.345691	109.773671	33	theta2
-45.345691	113.370601	23	theta2
-45.345691	116.967531	25	theta2
-45.345691	120.564461	15	theta2
-45.345691	124.161391	32	theta2
-45.345691	127.758321	21	theta2
-45.345691	131.355251	22	theta2
-45.345691	134.952181	27	theta2
-45.345691	138.549111	27	theta2
-45.345691	142.146041	19	theta2
-45.345691	145.742971	18	theta2
-45.345691	149.339901	10	theta2
-45.345691	152.936831	10	theta2
-45.345691	156.533761	9	theta2
-45.345691	160.130691	11	theta2
-45.345691	163.727621	9	theta2
-45.345691	167.324551	6	theta2
-45.345691	170.921481	4	theta2
-45.345691	174.518411	5	theta2
-45.345691	178.115341	1	theta2
-42.486729	1.865770	2	theta2
-42.486729	5.462700	3	theta2
-42.486729	9.059630	9	theta2
-42.486729	12.656560	8	theta2
-42.486729	16.253490	8	theta2
-42.486729	19.850420	12	theta2
-42.486729	23.447350	21	theta2
-42.486729	27.044280	11	theta2
-42.486729	30.641210	21	theta2
-42.486729	34.238140	18	theta2
-42.486729	37.835070	24	theta2
-42.486729	41.432000	23	theta2
-42.486729	45.028930	20	theta2
-42.486729	48.625860	19	theta2
-42.486729	52.222790	25	theta2
-42.486729	55.819720	22	theta2
-42.486729	59.416650	24	theta2
-42.486729	63.013580	30	theta2
-42.486729	66.610511	28	theta2
-42.486729	70.207441	22	theta2
-42.486729	73.804371	30	theta2
-42.486729	77.401301	23	theta2
-42.486729	80.998231	40	theta2
-42.486729	84.595161	21	theta2
-42.486729	88.192091	23	theta2
-42.486729	91.789021	30	theta2
-42.486729	95.385951	27	theta2
-42.486729	98.982881	35	theta2
-42.486729	102.579811	34	theta2
-42.486729	106.176741	28	theta2
-42.486729	109.773671	22	theta2
-42.486729	113.370601	32	theta2
-42.486729	116.967531	31	theta2
-42.486729	120.564461	29	theta2
-42.486729	124.161391	21	theta2
-42.486729	127.758321	27	theta2
-42.486729	131.355251	27	theta2
-42.486729	134.952181	25	theta2
-42.486729	138.549111	12	theta2
-42.486729	142.146041	21	theta2
-42.486729	145.742971	17	theta2
-42.486729	149.339901	11	theta2
-42.486729	152.936831	16	theta2
-42.486729	156.533761	12	theta2
-42.486729	160.130691	8	theta2
-42.486729	163.727621	9	theta2
-42.486729	167.324551	5	theta2
-42.486729	170.921481	2	theta2
-42.486729	174.518411	3	theta2
-42.486729	178.115341	0	theta2
-39.627768	1.865770	3	theta2
-39.627768	5.462700	0	theta2
-39.627768	9.059630	2	theta2
-39.627768	12.656560	11	theta2
-39.627768	16.253490	9	theta2
-39.627768	19.850420	10	theta2
-39.627768	23.447350	13	theta2
-39.627768	27.044280	14	theta2
-39.627768	30.641210	18	theta2
-39.627768	34.238140	11	theta2
-39.627768	37.835070	24	theta2
-39.627768	41.432000	21	theta2
-39.627768	45.028930	25	theta2
-39.627768	48.625860	26	theta2
-39.627768	52.222790	27	theta2
-39.627768	55.819720	22	theta2
-39.627768	59.416650	23	theta2
-39.627768	63.013580	33	theta2
-39.627768	66.610511	32	theta2
-39.627768	70.207441	28	theta2
-39.627768	73.804371	31	theta2
-39.627768	77.401301	26	theta2
-39.627768	80.998231	34	theta2
-39.627768	84.595161	30	theta2
-39.627768	88.192091	30	theta2
-39.627768	91.789021	30	theta2
-39.627768	95.385951	25	theta2
-39.627768	98.982881	38	theta2
-39.627768	102.579811	25	theta2
-39.627768	106.176741	22	theta2
-39.627768	109.773671	34	theta2
-39.627768	113.370601	27	theta2
-39.627768	116.967531	26	theta2
-39.627768	120.564461	36	theta2
-39.627768	124.161391	23	theta2
-39.627768	127.758321	18	theta2
-39.627768	131.355251	32	theta2
-39.627768	134.952181	18	theta2
-39.627768	138.549111	25	theta2
-39.627768	142.146041	15	theta2
-39.627768	145.742971	11	theta2
-39.627768	149.339901	16	theta2
-39.627768	152.936831	12	theta2
-39.627768	156.533761	13	theta2
-39.627768	160.130691	9	theta2
-39.627768	163.727621	8	theta2
-39.627768	167.324551	8	theta2
-39.627768	170.921481	6	theta2
-39.627768	174.518411	2	theta2
-39.627768	178.115341	3	theta2
-36.768806	1.865770	4	theta2
-36.768806	5.462700	0	theta2
-36.768806	9.059630	5	theta2
-36.768806	12.656560	3	theta2
-36.768806	16.253490	9	theta2
-36.768806	19.850420	5	theta2
-36.768806	23.447350	8	theta2
-36.768806	27.044280	13	theta2
-36.768806	30.641210	15	theta2
-36.768806	34.238140	19	theta2
-36.768806	37.835070	21	theta2
-36.768806	41.432000	22	theta2
-36.768806	45.028930	27	theta2
-36.768806	48.625860	18	theta2
-36.768806	52.222790	28	theta2
-36.768806	55.819720	23	theta2
-36.768806	59.416650	29	theta2
-36.768806	63.013580	25	theta2
-36.768806	66.610511	22	theta2
-36.768806	70.207441	23	theta2
-36.768806	73.804371	31	theta2
-36.768806	77.401301	31	theta2
-36.768806	80.998231	20	theta2
-36.768806	84.595161	24	theta2
-36.768806	88.192091	29	theta2
-36.768806	91.789021	36	theta2
-36.768806	95.385951	28	theta2
-36.768806	98.982881	43	theta2
-36.768806	102.579811	30	theta2
-36.768806	106.176741	34	theta2
-36.768806	109.773671	31	theta2
-36.768806	113.370601	26	theta2
-36.768806	116.967531	24	theta2
-36.768806	120.564461	36	theta2
-36.768806	124.161391	22	theta2
-36.768806	127.758321	20	theta2
-36.768806	131.355251	24	theta2
-36.768806	134.952181	31	theta2
-36.768806	138.549111	21	theta2
-36.768806	142.146041	17	theta2
-36.768806	145.742971	17	theta2
-36.768806	149.339901	20	theta2
-36.768806	152.936831	14	theta2
-36.768806	156.533761	26	theta2
-36.768806	160.130691	14	theta2
-36.768806	163.727621	6	theta2
-36.768806	167.324551	11	theta2
-36.768806	170.921481	5	theta2
-36.768806	174.518411	5	theta2
-36.768806	178.115341	1	theta2
-33.909844	1.865770	0	theta2
-33.909844	5.462700	3	theta2
-33.909844	9.059630	6	theta2
-33.909844	12.656560	7	theta2
-33.909844	16.253490	5	theta2
-33.909844	19.850420	8	theta2
-33.909844	23.447350	7	theta2
-33.909844	27.044280	11	theta2
-33.909844	30.641210	13	theta2
-33.909844	34.238140	17	theta2
-33.909844	37.835070	18	theta2
-33.909844	41.432000	32	theta2
-33.909844	45.028930	23	theta2
-33.909844	48.625860	28	theta2
-33.909844	52.222790	31	theta2
-33.909844	55.819720	20	theta2
-33.909844	59.416650	28	theta2
-33.909844	63.013580	33	theta2
-33.909844	66.610511	32	theta2
-33.909844	70.207441	32	theta2
-33.909844	73.804371	25	theta2
-33.909844	77.401301	26	theta2
-33.909844	80.998231	37	theta2
-33.909844	84.595161	29	theta2
-33.909844	88.192091	36	theta2
-33.909844	91.789021	35	theta2
-33.909844	95.385951	26	theta2
-33.909844	98.982881	29	theta2
-33.909844	102.579811	29	theta2
-33.909844	106.176741	28	theta2
-33.909844	109.773671	34	theta2
-33.909844	113.370601	29	theta2
-33.909844	116.967531	27	theta2
-33.909844	120.564461	32	theta2
-33.909844	124.161391	31	theta2
-33.909844	127.758321	34	theta2
-33.909844	131.355251	24	theta2
-33.909844	134.952181	18	theta2
-33.909844	138.549111	16	theta2
-33.909844	142.146041	16	theta2
-33.909844	145.742971	15	theta2
-33.909844	149.339901	15	theta2
-33.909844	152.936831	21	theta2
-33.909844	156.533761	15	theta2
-33.909844	160.130691	14	theta2
-33.909844	163.727621	5	theta2
-33.909844	167.324551	8	theta2
-33.909844	170.921481	3	theta2
-33.909844	174.518411	3	theta2
-33.909844	178.115341	0	theta2
-31.050882	1.865770	0	theta2
-31.050882	5.462700	3	theta2
-31.050882	9.059630	8	theta2
-31.050882	12.656560	6	theta2
-31.050882	16.253490	5	theta2
-31.050882	19.850420	11	theta2
-31.050882	23.447350	21	theta2
-31.050882	27.044280	11	theta2
-31.050882	30.641210	9	theta2
-31.050882	34.238140	17	theta2
-31.050882	37.835070	20	theta2
-31.050882	41.432000	20	theta2
-31.050882	45.028930	24	theta2
-31.050882	48.625860	28	theta2
-31.050882	52.222790	25	theta2
-31.050882	55.819720	30	theta2
-31.050882	59.416650	14	theta2
-31.050882	63.013580	34	theta2
-31.050882	66.610511	40	theta2
-31.050882	70.207441	29	theta2
-31.050882	73.804371	30	theta2
-31.050882	77.401301	33	theta2
-31.050882	80.998231	31	theta2
-31.050882	84.595161	31	theta2
-31.050882	88.192091	46	theta2
-31.050882	91.789021	27	theta2
-31.050882	95.385951	30	theta2
-31.050882	98.982881	35	theta2
-31.050882	102.579811	35	theta2
-31.050882	106.176741	27	theta2
-31.050882	109.773671	29	theta2
-31.050882	113.370601	34	theta2
-31.050882	116.967531	24	theta2
-31.050882	120.564461	20	theta2
-31.050882	124.161391	27	theta2
-31.050882	127.758321	21	theta2
-31.050882	131.355251	26	theta2
-31.050882	134.952181	22	theta2
-31.050882	138.549111	20	theta2
-31.050882	142.146041	27	theta2
-31.050882	145.742971	19	theta2
-31.050882	149.339901	12	theta2
-31.050882	152.936831	17	theta2
-31.050882	156.533761	9	theta2
-31.050882	160.130691	12	theta2
-31.050882	163.727621	8	theta2
-31.050882	167.324551	3	theta2
-31.050882	170.921481	2	theta2
-31.050882	174.518411	2	theta2
-31.050882	178.115341	2	theta2
-28.191921	1.865770	1	theta2
-28.191921	5.462700	3	theta2
-28.191921	9.059630	4	theta2
-28.191921	12.656560	10	theta2
-28.191921	16.253490	5	theta2
-28.191921	19.850420	5	theta2
-28.191921	23.447350	9	theta2
-28.191921	27.044280	19	theta2
-28.191921	30.641210	17	theta2
-28.191921	34.238140	14	theta2
-28.191921	37.835070	19	theta2
-28.191921	41.432000	18	theta2
-28.191921	45.028930	16	theta2
-28.191921	48.625860	15	theta2
-28.191921	52.222790	22	theta2
-28.191921	55.819720	28	theta2
-28.191921	59.416650	28	theta2
-28.191921	63.013580	29	theta2
-28.191921	66.610511	29	theta2
-28.191921	70.207441	29	theta2
-28.191921	73.804371	25	theta2
-28.191921	77.401301	37	theta2
-28.191921	80.998231	34	theta2
-28.191921	84.595161	25	theta2
-28.191921	88.192091	41	theta2
-28.191921	91.789021	33	theta2
-28.191921	95.385951	28	theta2
-28.191921	98.982881	42	theta2
-28.191921	102.579811	28	theta2
-28.191921	106.176741	37	theta2
-28.191921	109.773671	34	theta2
-28.191921	113.370601	35	theta2
-28.191921	116.967531	32	theta2
-28.191921	120.564461	38	theta2
-28.191921	124.161391	35	theta2
-28.191921	127.758321	25	theta2
-28.191921	131.355251	26	theta2
-28.191921	134.952181	19	theta2
-28.191921	138.549111	12	theta2
-28.191921	142.146041	24	theta2
-28.191921	145.742971	19	theta2
-28.191921	149.339901	24	theta2
-28.191921	152.936831	20	theta2
-28.191921	156.533761	13	theta2
-28.191921	160.130691	7	theta2
-28.191921	163.727621	10	theta2
-28.191921	167.324551	4	theta2
-28.191921	170.921481	6	theta2
-28.191921	174.518411	6	theta2
-28.191921	178.115341	4	theta2
-25.332959	1.865770	0	theta2
-25.332959	5.462700	3	theta2
-25.332959	9.059630	7	theta2
-25.332959	12.656560	5	theta2
-25.332959	16.253490	6	theta2
-25.332959	19.850420	8	theta2
-25.332959	23.447350	7	theta2
-25.332959	27.044280	5	theta2
-25.332959	30.641210	10	theta2
-25.332959	34.238140	10	theta2
-25.332959	37.835070	16	theta2
-25.332959	41.432000	11	theta2
-25.332959	45.028930	18	theta2
-25.332959	48.625860	13	theta2
-25.332959	52.222790	20	theta2
-25.332959	55.819720	22	theta2
-25.332959	59.416650	20	theta2
-25.332959	63.013580	24	theta2
-25.332959	66.610511	29	theta2
-25.332959	70.207441	22	theta2
-25.332959	73.804371	25	theta2
-25.332959	77.401301	38	theta2
-25.332959	80.998231	27	theta2
-25.332959	84.595161	28	theta2
-25.332959	88.192091	29	theta2
-25.332959	91.789021	25	theta2
-25.332959	95.385951	38	theta2
-25.332959	98.982881	31	theta2
-25.332959	102.579811	33	theta2
-25.332959	106.176741	35	theta2
-25.332959	109.773671	28	theta2
-25.332959	113.370601	33	theta2
-25.332959	116.967531	30	theta2
-25.332959	120.564461	19	theta2
-25.332959	124.161391	32	theta2
-25.332959	127.758321	25	theta2
-25.332959	131.355251	17	theta2
-25.332959	134.952181	24	theta2
-25.332959	138.549111	19	theta2
-25.332959	142.146041	11	theta2
-25.332959	145.742971	19	theta2
-25.332959	149.339901	15	theta2
-25.332959	152.936831	17	theta2
-25.332959	156.533761	13	theta2
-25.332959	160.130691	5	theta2
-25.332959	163.727621	7	theta2
-25.332959	167.324551	5	theta2
-25.332959	170.921481	4	theta2
-25.332959	174.518411	3	theta2
-25.332959	178.115341	2	theta2
-22.473997	1.865770	0	theta2
-22.473997	5.462700	1	theta2
-22.473997	9.059630	1	theta2
-22.473997	12.656560	4	theta2
-22.473997	16.253490	9	theta2
-22.473997	19.850420	13	theta2
-22.473997	23.447350	15	theta2
-22.473997	27.044280	13	theta2
-22.473997	30.641210	17	theta2
-22.473997	34.238140	10	theta2
-22.473997	37.835070	18	theta2
-22.473997	41.432000	5	theta2
-22.473997	45.028930	13	theta2
-22.473997	48.625860	15	theta2
-22.473997	52.222790	15	theta2
-22.473997	55.819720	15	theta2
-22.473997	59.416650	13	theta2
-22.473997	63.013580	9	theta2
-22.473997	66.610511	9	theta2
-22.473997	70.207441	18	theta2
-22.473997	73.804371	19	theta2
